Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,newestTeamId,newestTeam,newestTeamColor,newestLeagueId,newestLeague,optaPersonId,firstName,lastName,Position,GM,Min,Age,GS,MinIncET,KMHSPEED,OutPossHighDecels,OutPossHighAccels,OutPossDistSprint,OutPossDistHSRun,DistanceRunOutPoss,InPossHighDecels,InPossHighAccels,InPossDistSprint,InPossDistHSRun,DistanceRunInPoss,TopSpeed,ScndHalfHighDecels,ScndHalfHighAccels,ScndHalfDistSprint,ScndHalfDistHSRun,DistanceRunScndHalf,FirstHalfHighDecels,FirstHalfHighAccels,FirstHalfDistSprint,FirstHalfDistHSRun,DistanceRunFirstHalf
155,ahcozqnpw09flmk5u7u0hyitx,154822,G. Morozov,Grigori Morozov,Second Striker,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,184936,Grigori,Morozov,Second Striker,1,59,31,0,73,30.14,8,4,136.2,254.4,5265.0,0,2,10.8,129.0,2400.5,8.37,8,4,102.2,226.8,5452.3,0,4,44.8,157.3,2224.1
155,cizosz1n010gqcla3ka77znit,213900,B. Machini,Benjamin Machini,,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,168022,Benjamin,Machini,,0,0,28,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,ee7vqdvs5yow5aa571bkr5ka1,468740,T. Awany,Timothy Awany,,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,243409,Timothy,Awany,,0,0,29,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,909y6bbt3ht52rsu560ua5gid,140391,O. Marciano,Ofir Marciano,,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,87589,Ofir,Marciano,,0,0,35,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,b7ri94n62dr73s1hb10br7lrd,285908,Lucas Ventura,Lucas Ventura,Defensive Midfielder,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,245802,Lucas,de Souza Ventura,Defensive Midfielder,1,27,27,0,31,26.47,4,3,24.1,125.3,1532.0,1,0,4.6,37.6,1780.5,7.35,5,3,28.7,162.9,3316.2,0,0,0.0,0.0,0.0
155,63yryum0813b58ypffxkmzfu1,539353,E. Banda,Emmanuel Banda,Right Midfielder,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,423650,Emmanuel,Banda,Right Midfielder,1,35,27,0,46,25.08,4,1,20.0,179.2,2987.6,0,2,0.0,67.8,1308.3,6.97,4,3,20.0,247.2,4302.0,0,0,0.0,0.0,0.0
155,h6fnykutf90osvfg8nztozx1,283024,L. Angulo,Larry Angulo,Right Back,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,429379,Larry,Angulo,Right Back,1,6,30,0,16,25.78,4,1,13.0,31.9,917.6,1,3,0.0,11.4,971.2,7.16,5,4,13.0,43.3,1890.3,0,0,0.0,0.0,0.0
155,ad4wk3pirfydouf5exiz5m4fd,317563,K. Belic,Kristijan Belic,Second Striker,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,232380,Kristijan,Belic,Second Striker,1,26,24,0,31,28.57,1,2,0.0,140.2,1652.0,1,2,39.4,100.9,1762.1,7.93,3,4,39.4,241.4,3418.7,0,0,0.0,0.0,0.0
155,amn3udbfnzvypqrtpn5zis7v9,211046,A. James,Adeniyi James,Centre Attacking Midfielder,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,134835,Adeniyi,James,Centre Attacking Midfielder,1,21,32,0,27,30.57,3,0,0.0,35.9,976.8,4,1,88.4,153.2,1974.0,8.49,8,1,88.4,189.5,2955.5,0,0,0.0,0.0,0.0
155,4xsgz8lflhpk2sm8bhwpcz8b9,235089,A. Habashi,Ayed Habashi,Right Back,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,176450,Ayed,Habashi,Right Back,1,10,30,0,21,29.21,4,3,23.2,33.5,1479.7,0,0,0.0,9.7,311.0,8.11,4,3,23.2,43.4,1793.1,0,0,0.0,0.0,0.0
155,60to2lm16a44euj8moxn37px,153680,A. Turgeman,Alon Turgeman,Centre Forward,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,91658,Alon,Turgeman,Centre Forward,1,18,34,0,22,26.01,3,2,29.5,113.5,994.7,4,4,0.0,71.4,1439.6,7.22,7,6,29.5,185.1,2436.5,0,0,0.0,0.0,0.0
155,3951wkz9d2e7j3e91kfcpabc9,292036,E. Almog,Eylon Almog,,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,429569,Eylon,Almog,,0,0,26,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,3utjoc91z876cxfem6uk0lrzd,310492,I. Elmkies,Ilay Elmkies,Defensive Midfielder,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,465844,Ilay,Elmkies,Defensive Midfielder,1,45,25,0,47,24.55,4,4,9.8,201.6,3663.3,3,2,0.0,149.0,2302.5,6.82,8,6,9.8,351.8,5974.0,0,0,0.0,0.0,0.0
155,cvvph0d3o6tld421xokabl2ei,660767,K. Kimvuidi,Karim Kimvuidi,Central Midfielder,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,498714,Karim,Kimvuidi,Central Midfielder,1,45,23,0,53,28.22,1,3,0.0,102.4,1666.8,9,8,75.6,245.6,3791.3,7.84,11,12,75.6,348.4,5465.6,0,0,0.0,0.0,0.0
155,dexq6c0zgzjs7zgdiglwww8ut,243321,D. Domgjoni,David Domgjoni,,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,182257,David,Domgjoni,,0,0,28,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,873fybd09jmzs81bd5f8n9jl6,250721,B. Lederman,Ben Lederman,,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,508035,Ben,Lederman,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,ju8xnjfhdy2ksx8ql69nz651,253401,D. Hugi,Dor Hugi,Centre Attacking Midfielder,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,199175,Dor,Hugi,Centre Attacking Midfielder,1,15,30,0,23,31.20,2,1,22.4,106.4,2027.1,1,2,44.0,77.6,731.2,8.67,3,3,66.4,184.7,2761.9,0,0,0.0,0.0,0.0
155,9j42rbt74iw70uout0gx8rpat,220395,P. Cornud,Pierre Cornud,Left Back,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,435246,Pierre,Cornud,Left Back,1,29,28,0,37,26.85,2,2,30.0,156.5,1303.1,3,1,15.1,164.3,2651.0,7.46,6,3,45.2,321.0,3959.0,0,0,0.0,0.0,0.0
155,47xqx4s8aj2kirxmpzrw3macp,491101,S. Keouf,Shareef Keouf,,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,449810,Shareef,Keouf,,0,0,24,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,40tbeoz8aoa5cl6lrlpkkrdgp,539565,I. Shviro,Itamar Shviro,,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,433677,Itamar,Shviro,,0,0,27,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,cnjbvnm73ttsbt56oul8zj4ve,847261,T. Tzarfati,Tomer Tzarfati,,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,521868,Tomer,Tzarfati,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,1c49hxvluzms3d2zu0p3l7504,741937,Heitor,Heitor,Left Centre Back,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,515199,Heitor,Marinho dos Santos,Left Centre Back,1,45,25,0,49,29.20,5,6,109.5,137.4,2156.6,2,3,0.0,59.9,2573.4,8.11,7,10,109.5,197.8,4736.1,0,0,0.0,0.0,0.0
155,82n7a1g9p0clcllaeb8369h49,517934,M. Kna'an,Mohammad Kna'an,Left Midfielder,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,475519,Mohammad,Kna'an,Left Midfielder,1,27,25,0,31,30.13,2,2,40.5,68.8,1294.3,3,4,48.9,82.1,1787.0,8.37,5,6,89.4,151.1,3084.0,0,0,0.0,0.0,0.0
155,8lxp365sp2j6k09uvz1303zhm,688552,A. Zargari,Aviel Zargari,Defensive Midfielder,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,491394,Aviel,Zargari,Defensive Midfielder,1,4,22,0,12,22.20,0,0,0.0,41.7,870.1,0,0,0.0,21.8,427.4,6.17,0,0,0.0,63.5,1299.0,0,0,0.0,0.0,0.0
155,aujtygjafoz85e9kn2i1b65wq,743928,O. Dahan,Ori Dahan,,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,475688,Ori,Dahan,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,dmacht40k07rvftgefle0vnu2,732384,D. Leidner,Doron Leidner,Right Back,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,512564,Doron,Leidner,Right Back,1,4,23,0,14,29.37,1,3,32.9,37.6,404.9,5,1,62.3,87.5,1285.0,8.16,6,4,95.1,125.1,1692.6,0,0,0.0,0.0,0.0
155,92jmlo5muhda13fzwddweitxw,887922,N. Muche,Noam Muche,Central Midfielder,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,560726,Noam,Muche,Central Midfielder,1,45,22,0,53,29.36,1,2,76.5,112.4,1962.0,14,4,88.8,279.7,4374.0,8.16,16,6,165.3,392.8,6345.6,0,0,0.0,0.0,0.0
155,a0hi1ib68o4m6jkldpwppm68k,843682,E. Kancepolsky,El Yam Kancepolsky,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,534278,El Yam,Kancepolsky,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,axvtgo2misp3lt7xlt0wndfdg,929494,L. Gliklich,Lior Gliklich,,16514,Maccabi Bnei Raina,Bnei Raina,RNA,bvgvmydv5tuf6lxvwvuwbrfje,Maccabi Bnei Raina,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,560720,Lior,Gliklich,,0,0,22,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,dwcnyjfm5zidwda6mrwbtqfo,920675,Y. Laish,Yonatan Laish,,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,560724,Yonatan,Laish,,0,0,21,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,d72am0rnulc9t4dwbltfodxwp,558938,Z. Morgan,Ziv Morgan,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,491442,Ziv,Morgan,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,1l0anlzm25gwqb8klbsi7ws9g,902925,O. Melika,Ofek Melika,,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,579146,Ofek,Melika,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,3xf3blufuohmj49larszjp5as,953278,N. Ben Harush,Noam Ben Harush,,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,579148,Noam,Ben Harush,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,41jmpagjbdp8ux9cwqh6txw5w,953270,A. Mashiah,Amit Mashiah,,2792,Hapoel Petah Tikva,H Petah Tikva,HPT,1f4f869ya31jh0biwiipqxpj2,Hapoel Petah Tikva,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,579163,Amit,Mashiah,,0,0,20,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,tey17atns6j7rh4q1jhvuprd,532503,S. Elias,Shay Elias,,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,463610,Shay,Elias,,0,0,26,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,a5yl0md0zxxjcxi930xsglsa2,693364,I. Noy,Itamar Noy,Central Midfielder,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,584665,Itamar,Noy,Central Midfielder,1,26,24,0,31,24.86,4,3,0.0,124.8,1655.9,2,2,11.3,131.3,1984.3,6.91,6,5,11.3,256.3,3645.0,0,0,0.0,0.0,0.0
155,2otwqf0chdohkxa10f9bc2c8a,827280,R. N'Do,Regis N'Do,Right Attacking Midfielder,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,519355,Regis,N'Do,Right Attacking Midfielder,1,41,24,0,52,29.07,5,3,11.9,43.6,3111.8,2,5,180.9,246.9,2759.6,8.08,7,8,192.9,290.7,5877.1,0,0,0.0,0.0,0.0
155,6arkbm0yog3nhfmpb743cz9ey,693366,D. Gropper,Denny Gropper,,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,474983,Denny,Gropper,,0,0,26,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,43a6ddkm7zns12a8ql0sf30us,984467,S. Abu Farhi,Sayed Abu Farhi,Left Attacking Midfielder,1007,Maccabi Tel Aviv,Maccabi TA,MTA,ealjallt13942jb2q2hk4buxa,Maccabi Tel Aviv,#FFFF00,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,601938,Sayed,Abu Farhi,Left Attacking Midfielder,1,14,19,0,19,29.22,3,1,32.1,61.9,762.3,2,1,17.0,88.0,1126.4,8.12,5,2,49.4,149.9,1891.3,0,0,0.0,0.0,0.0
155,9bb5cg8no9pv7mb3cqy26xudw,953526,I. Oli,Ido Oli,,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,601934,Ido,Oli,,0,0,19,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,7atwtbirx3l23dd1p8viuzg4q,883283,Luccas Paraizo,Luccas Paraizo,Centre Forward,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,608286,Luccas,Paraizo Feitosa,Centre Forward,1,66,23,0,73,33.19,4,3,81.8,109.5,4159.1,11,1,136.1,245.8,3526.9,9.22,9,2,165.6,204.5,4924.9,7,2,52.5,151.6,2770.1
155,411co2wtciic1m7u5cng9bjvu,787079,T. Stewart,Trivante Stewart,Centre Forward,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,603542,Trivante,Stewart,Centre Forward,1,29,25,0,37,29.06,4,0,12.3,46.1,1087.0,1,5,58.2,102.8,2172.6,8.07,6,5,70.4,149.2,3264.3,0,0,0.0,0.0,0.0
155,4v7uk2jzifp716lchq1zdaesq,669461,O. Agvadish,Omer Agvadish,Right Back,15112,Hapoel Jerusalem,H Jerusalem,HJM,ehmuu62daxvzhvn2wfoe9t86y,Hapoel Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,549496,Omer,Agvadish,Right Back,1,45,24,0,53,29.20,7,4,77.6,251.7,2665.4,5,3,52.4,119.2,3211.9,8.11,12,8,130.0,371.5,5883.3,0,0,0.0,0.0,0.0
155,e6rhc21ownwfq6zgrmnd6ygkq,688547,R. Elimelech,Roey Elimelech,,491,Maccabi Haifa,M Haifa,MHA,bglyqy0awtu6lzvpab390rir2,Maccabi Haifa,#008000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,548696,Roey,Elimelech,,0,0,23,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,efr0xlfk7a40ds8t4a6r4710p,738077,R. Levy,Roy Levy,,3012,Hapoel Be'er Sheva,H Be'er Sheva,HBS,9ppjmek1r3tb9yddebneaxj7i,Hapoel Be'er Sheva,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,475584,Roy,Levy,,0,0,25,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,2wtgd206ztbi9bze9fxb06wic,960926,B. Khuri,Basil Khuri,Centre Attacking Midfielder,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,590889,Basil,Khuri,Centre Attacking Midfielder,1,30,21,0,40,27.40,2,2,32.5,150.4,3131.8,3,0,18.3,129.6,1075.4,7.61,5,3,50.8,280.2,4213.0,0,0,0.0,0.0,0.0
155,4eni579noyjud6365u44dl6qy,846253,S. Kani,Silva Kani,Right Attacking Midfielder,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,508389,Silva,Kani,Right Attacking Midfielder,1,4,22,0,12,30.36,3,1,6.0,73.5,984.7,1,2,44.6,90.8,538.2,8.43,4,3,50.6,164.5,1525.0,0,0,0.0,0.0,0.0
155,7innzjmv1su43edpij2y5tgk4,850811,O. Korsia,Omer Korsia,Left Centre Back,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,598354,Omer,Korsia,Left Centre Back,1,23,22,0,33,26.68,12,6,22.5,96.5,2424.5,1,1,6.5,12.5,865.5,7.41,14,7,29.0,109.2,3293.7,0,0,0.0,0.0,0.0
155,bu7is80u60h3xqk2jelczpnh0,947623,N. Dabush,Nehoray Dabush,Left Winger,1942,Ashdod,Ashdod,ASH,3xbrfd77vj0zi8vbrnwqz54z,Ashdod,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,582851,Nehoray,Dabush,Left Winger,1,12,20,0,21,28.68,1,1,31.8,47.1,719.5,6,1,27.7,68.8,1437.7,7.97,7,2,59.4,116.4,2160.4,0,0,0.0,0.0,0.0
155,5mzh1ji7che42jnagg6xdqz11,276100,A. Mahamid,Anas Mahamid,Left Centre Back,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,234946,Anas,Mahamid,Left Centre Back,1,17,27,0,27,29.00,2,2,4.8,73.9,834.5,4,1,63.2,130.9,1830.2,8.05,6,4,68.1,205.1,2668.3,0,0,0.0,0.0,0.0
155,ecwmmvkcayzydfuixdbrvdzop,505833,Y. Cohen,Yarden Cohen,,469,Beitar Jerusalem,Beitar,BJM,cx0rucvdzkg1yd00vrueu2u7,Beitar Jerusalem,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,234924,Yarden,Cohen,,0,0,28,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,6sj4t947pw44fvl6oryis5a1g,952747,A. Cohen,Ariel Cohen,,245,Hapoel Tel Aviv,Hapoel TA,HTA,dv6fn97f0kx4x988y86gkmwb8,Hapoel Tel Aviv,#ff0000,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,582849,Ariel,Cohen,,0,0,22,0,0,0.00,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
155,8wu9q44d622cv286oflodqwwk,1019766,A. Porat Ayash,Anis Porat Ayash,Centre Forward,3183,Hapoel Haifa,H Haifa,HHA,7cd60mgte8skipavum0o6ecyo,Hapoel Haifa,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,631312,Anis,Porat Ayash,Centre Forward,1,7,20,0,16,28.32,2,3,11.0,50.6,1065.9,3,3,13.3,90.9,938.2,7.87,5,6,24.5,141.8,2006.1,0,0,0.0,0.0,0.0
155,aebm2e6wazf3ifupp54em3co9,315726,M. Badarna,Muhamad Badarna,Left Midfielder,2789,Bnei Sakhnin,Sakhnin,BNS,54hbubv11m3ygghs51uperow9,Bnei Sakhnin,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,234886,Muhamad,Badarna,Left Midfielder,1,7,29,0,17,29.45,3,1,14.0,76.7,1328.0,2,0,29.8,21.3,639.1,8.18,5,1,43.7,98.0,1969.5,0,0,0.0,0.0,0.0
155,e0uiuemhng2qf09aolydaub8q,846796,S. Tagi,Sahar Tagi,Central Midfielder,2787,Maccabi Netanya,M Netanya,MNT,6j9xcfzg0gp8j84yaoidmspaw,Maccabi Netanya,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,590895,Sahar,Tagi,Central Midfielder,1,22,24,0,27,28.92,2,5,52.8,124.5,1607.8,3,0,17.5,79.4,1123.1,8.03,5,5,70.3,203.9,2734.5,0,0,0.0,0.0,0.0
155,3m65pb71varah0jd4mahgf0us,877727,N. Gotlieb,Niv Gotlieb,Right Midfielder,18909,Ironi Tiberias,I Tiberias,ITB,8k3kbfzfqi2senhosaaimvgjm,Ironi Tiberias,,2xg0qvif1rh7du6wmk2eleku3,Ligat Ha'al,590905,Niv,Gotlieb,Right Midfielder,1,67,22,0,75,28.16,5,2,23.6,174.0,5070.1,4,2,143.1,283.2,3235.6,7.82,7,2,108.7,225.0,5049.6,3,2,58.3,232.5,3265.3
